coreData_id,coreData_speed,coreData_accelset_long,coreData_accelset_lat,RSUID,t,x,y,perReportID,corrupted,peerReported
8690389,518.00057266293,-15.0000038963682,7.9999299882671,25,152.3990016,-82.4491698861284,27.9514776907482,8502532,1,1
8690389,518.00019980631,-15.0000127614177,7.99998048998613,25,152.3990016,-82.4491426837908,27.9515075614772,8915715,1,1
8690389,518.000847376441,-14.999992632569,7.99997826297245,25,152.3990016,-82.4491430657862,27.9515055771433,8502532,1,1
8690389,518.000153538088,-15.0000026484845,7.99999092155427,25,152.3990016,-82.4490082244375,27.9514396602447,8915715,1,1
8690389,517.999818473159,-15.0000012480233,8.00001404288915,25,152.3990016,-82.4492053621125,27.9515132700063,8502532,1,1
8690389,517.999999960695,-14.9999881679156,8.00000121685687,25,152.3990016,-82.4491356521643,27.9514652458486,8915715,1,1
8690389,518.00058256433,-14.9999910350846,7.99997596715245,25,152.3990016,-82.4491990501099,27.9514597329491,8502532,1,1
8690389,517.999819788362,-15.0000052789984,7.99997728568337,25,152.3990016,-82.4490816843318,27.9514720420851,8915715,1,1
8915715,526.999522817036,6.00000726591073,9.99997127024734,2,152.4500004,-82.4490005655748,27.9514962736287,8915715,1,0
8915715,527.000465737304,5.99999551755148,9.99997214131562,2,152.4500004,-82.4490697332703,27.9515143501451,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,526.999308928443,6.00000177728296,9.99999208071094,2,152.4500004,-82.449144594038,27.9515461505285,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,526.999983709627,5.9999962498076,10.0000879187483,2,152.4500004,-82.4490455369396,27.9515370005179,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,527.000127523237,6.00000307573771,9.99995563549006,2,152.4500004,-82.4490144197817,27.9515446896576,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,527.000255417154,5.99999811928875,10.0001514059497,2,152.4500004,-82.4491996510269,27.9515450538022,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,527.000330525383,5.99999396791479,9.99999525213127,2,152.4500004,-82.44912340411,27.9514819237532,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,527.00032935759,6.00001132912677,10.000067271374,2,152.4500004,-82.4491188719872,27.9515384037995,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,527.0003313127,6.00001068640943,10.0000153989005,2,152.4500004,-82.4491985215847,27.9515207413782,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,526.99984734406,6.0000104859306,9.99993935346197,2,152.4500004,-82.4491724228657,27.9515020500641,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,527.000185212955,5.99999514380414,10.0000222661413,2,152.4500004,-82.4491522737569,27.9515039132028,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,526.998899742126,5.99999768125503,9.99991686411911,2,152.4500004,-82.4492264820359,27.9515591182307,8502532,1,1
8915715,527,6,10,2,152.4500004,-82.4491234,27.9515233,8690389,0,1
8915715,526.999429407404,6.0000040199102,9.99996624528738,2,152.4500004,-82.4492000602649,27.9515006668945,8502532,1,1
